819.93	 -0.0541158   0.0811384 -0.00236233    0.673873    0.642782   -0.326356    0.161921   -0.473422     0.76678  -0.0205351
819.94	-0.0541158  0.0811384 -0.0244258   0.673873   0.642782  -0.326356   0.161921  -0.473422    0.76678  -0.118595
819.95	-0.0589424  0.0890003 -0.0256166   0.673534   0.641999  -0.328559   0.161983  -0.491891   0.805598  -0.119569
819.96	 -0.063952  0.0972517 -0.0268173   0.673191   0.641218  -0.330736   0.162071  -0.510038   0.844691  -0.120567
819.97	 -0.0745086    0.114944 -0.00326806    0.672513    0.639604   -0.335071    0.162357   -0.545619    0.924951  -0.0249834
819.98	 -0.0800516    0.124395 -0.00352271    0.672153    0.638808   -0.337209    0.162559   -0.562974    0.965176  -0.0259453
819.99	 -0.0857611    0.134247 -0.00378453    0.671791    0.637993   -0.339406    0.162678   -0.578921     1.00527  -0.0264191
820	 -0.0916293    0.144502 -0.00404991    0.671444    0.637152   -0.341589    0.162841   -0.594717     1.04583  -0.0266578
820.01	 -0.0976541    0.155164 -0.00431959    0.671107    0.636317   -0.343773    0.162898   -0.610246     1.08645  -0.0272772
820.02	  -0.103836    0.166234 -0.00459741    0.670762    0.635492   -0.345926    0.162985   -0.626092     1.12769  -0.0282872
820.03	  -0.110173    0.177719 -0.00488537    0.670412    0.634665   -0.348059    0.163105   -0.641391     1.16923  -0.0293053
820.04	  -0.116663    0.189621 -0.00518313    0.669984    0.633896   -0.350232    0.163201   -0.656499     1.21114  -0.0302463
820.05	  -0.123302    0.201943 -0.00549037    0.669597     0.63308   -0.352436    0.163213   -0.671353     1.25327  -0.0312019
820.06	  -0.130087    0.214688 -0.00580612    0.669225    0.632253   -0.354597    0.163261   -0.685616     1.29582  -0.0319464
820.07	 -0.130087   0.214688 -0.0406174   0.669225   0.632253  -0.354597   0.163261  -0.685616    1.29582  -0.130006
820.08	 -0.137013    0.22786 -0.0419212   0.668827   0.631435  -0.356788   0.163286  -0.699535    1.33847  -0.130752
820.09	 -0.144077   0.241461 -0.0432335   0.668436   0.630578  -0.359016   0.163315  -0.713355    1.38182  -0.131696
820.1	  -0.158615     0.26998 -0.00716194     0.66769    0.628846   -0.363369    0.163416   -0.740365     1.47031  -0.0365567
820.11	  -0.166083    0.284906 -0.00753337    0.667316    0.627961   -0.365562    0.163458    -0.75327      1.5148   -0.037728
820.12	   -0.17368    0.300277 -0.00791597    0.666898      0.6271   -0.367761    0.163536   -0.766077     1.55955  -0.0387917
820.13	  -0.181401    0.316097 -0.00830814    0.666465    0.626236   -0.370007    0.163547   -0.778261     1.60436  -0.0396431
820.14	  -0.189243    0.332366 -0.00870974    0.666045    0.625366   -0.372208    0.163591   -0.790126     1.64942  -0.0406777
820.15	  -0.197203    0.349088 -0.00912067    0.665624    0.624465   -0.374436    0.163663   -0.801804     1.69508  -0.0415083
820.16	  -0.205279    0.366268 -0.00954018    0.665191    0.623619   -0.376593    0.163702   -0.813403     1.74084   -0.042393
820.17	  -0.213469    0.383907 -0.00996895    0.664731    0.622764   -0.378758    0.163829    -0.82452       1.787  -0.0433604
820.18	 -0.221768    0.40201  -0.010408   0.664298   0.621911  -0.380902   0.163853  -0.835316    1.83363 -0.0444492
820.19	 -0.221768    0.40201 -0.0569865   0.664298   0.621911  -0.380902   0.163853  -0.835316    1.83363  -0.142509
820.2	 -0.230173   0.420582 -0.0584171   0.663862   0.621054  -0.383056   0.163854  -0.845726     1.8806  -0.143618
820.21	-0.238681  0.439624 -0.059858  0.663407  0.620201 -0.385204  0.163889 -0.855872   1.92781 -0.144562
820.22	 -0.255997   0.479134 -0.0122702   0.662522   0.618472  -0.389477   0.163904  -0.875531    2.02346 -0.0486439
820.23	 -0.264799    0.49961 -0.0127616   0.662029   0.617616  -0.391667   0.163909  -0.884944    2.07185   -0.04963
820.24	 -0.273694   0.520572 -0.0132631   0.661544   0.616749   -0.39384   0.163921   -0.89395    2.12043 -0.0506794
820.25	 -0.282678   0.542021 -0.0137761   0.661037   0.615948  -0.395956   0.163882  -0.902887    2.16952 -0.0519121
820.26	  -0.29175   0.563964 -0.0143022   0.660568     0.6151  -0.398059   0.163861   -0.91152    2.21896 -0.0533008
820.27	 -0.300906   0.586401 -0.0148411   0.660063   0.614285  -0.400169   0.163818  -0.919632    2.26858 -0.0544872
820.28	 -0.310142   0.609338  -0.015392   0.659575   0.613424   -0.40232   0.163737  -0.927535    2.31865 -0.0556891
820.29	 -0.319454   0.632775 -0.0159545   0.659112    0.61254  -0.404452   0.163659   -0.93501    2.36893 -0.0568202
820.3	 -0.328841   0.656719  -0.016529     0.6586   0.611694  -0.406575   0.163624  -0.942253    2.41976 -0.0580846
820.31	 -0.338297   0.681172 -0.0171163   0.658078   0.610842  -0.408692   0.163634  -0.949062    2.47086 -0.0593629
820.32	 -0.338297   0.681172 -0.0764426   0.658078   0.610842  -0.408692   0.163634  -0.949062    2.47086  -0.157423
820.33	 -0.347823   0.706139 -0.0780244   0.657568   0.609977  -0.410824   0.163572  -0.956015    2.52257  -0.158949
820.34	 -0.357417   0.731625 -0.0796221   0.657088   0.609048  -0.412963    0.16358  -0.962957    2.57462  -0.160572
820.35	 -0.376802   0.784164 -0.0196146   0.656082   0.607178  -0.417307   0.163541  -0.975274    2.67961 -0.0654133
820.36	 -0.386584   0.811225 -0.0202758   0.655572   0.606262  -0.419445   0.163517  -0.981036    2.73251 -0.0668221
820.37	  -0.39642   0.838816 -0.0209513   0.655048   0.605354  -0.421589   0.163464   -0.98627    2.78566 -0.0682808
820.38	 -0.406307   0.866939 -0.0216399   0.654568   0.604389  -0.423725   0.163437  -0.991081    2.83906  -0.069444
820.39	  -0.41624   0.895597 -0.0223399   0.654037   0.603468  -0.425831   0.163492  -0.995635    2.89257 -0.0705542
820.4	 -0.426217   0.924792 -0.0230505   0.653499   0.602529  -0.427982   0.163488  -0.999756    2.94627 -0.0715729
820.41	 -0.436234   0.954525  -0.023771   0.653004   0.601602  -0.430073   0.163397    -1.0036    3.00034 -0.0725189
820.42	 -0.446288   0.984801 -0.0245016    0.65248   0.600662  -0.432177   0.163395    -1.0072     3.0548 -0.0736022
820.43	 -0.456376    1.01562 -0.0252436   0.651932   0.599749  -0.434293   0.163325   -1.01035    3.10975 -0.0748008
820.44	 -0.456376    1.01562 -0.0963371   0.651932   0.599749  -0.434293   0.163325   -1.01035    3.10975  -0.172861
820.45	 -0.466495      1.047 -0.0980722   0.651353   0.598818  -0.436432    0.16335   -1.01337     3.1652  -0.174162
820.46	 -0.476643    1.07893 -0.0998199    0.65081   0.597876  -0.438543    0.16331   -1.01625    3.22093  -0.175381
820.47	 -0.497018    1.14447 -0.0283368     0.6497   0.596051  -0.442714   0.163149    -1.0211    3.33366 -0.0797736
820.48	 -0.507239    1.17809 -0.0291417   0.649134   0.595143  -0.444785   0.163085   -1.02307    3.39049 -0.0811939
820.49	 -0.517478    1.21229 -0.0299608   0.648541   0.594247  -0.446864   0.163025   -1.02467    3.44774  -0.082631
820.5	 -0.527732    1.24705 -0.0307935   0.647965   0.593322  -0.448949   0.162955    -1.0261    3.50526 -0.0839026
820.51	 -0.537998    1.28239 -0.0316383   0.647437     0.5924  -0.450957   0.162866   -1.02714    3.56304 -0.0850572
820.52	 -0.548274    1.31831 -0.0324956   0.646864   0.591487  -0.453015   0.162749   -1.02806    3.62103 -0.0864034
820.53	 -0.558557    1.35482 -0.0333669   0.646276   0.590547  -0.455088   0.162717   -1.02865    3.67945  -0.087871
820.54	 -0.568844     1.3919 -0.0342519   0.645699   0.589624  -0.457141     0.1626   -1.02869    3.73843 -0.0891295
820.55	 -0.579131    1.42959 -0.0351502    0.64511    0.58868  -0.459203   0.162548    -1.0286     3.7977 -0.0905307
820.56	 -0.589416    1.46786 -0.0360638   0.644532   0.587743  -0.461243   0.162457   -1.02843    3.85744 -0.0921819
820.57	-0.589416   1.46786 -0.119905  0.644532  0.587743 -0.461243  0.162457  -1.02843   3.85744 -0.190242
820.58	-0.599699   1.50674 -0.121818  0.643902  0.586796  -0.46335  0.162381  -1.02826   3.91798 -0.192384
820.59	-0.609979   1.54622 -0.123751  0.643292   0.58579 -0.465482  0.162333  -1.02778   3.97882 -0.194236
820.6	 -0.630511    1.62701 -0.0398996   0.642046    0.58381  -0.469663   0.162356   -1.02507    4.10002 -0.0988753
820.61	 -0.640751    1.66831 -0.0408947   0.641471   0.582807  -0.471707   0.162305    -1.0229    4.16091  -0.100155
820.62	 -0.650969    1.71023 -0.0419034   0.640854   0.581792  -0.473813   0.162253   -1.02079    4.22254  -0.101578
820.63	-0.661166   1.75277 -0.042926  0.640275  0.580779 -0.475877  0.162127  -1.01841   4.28439 -0.102952
820.64	 -0.671336    1.79592 -0.0439626   0.639638    0.57978  -0.477958   0.162091   -1.01561     4.3465  -0.104367
820.65	 -0.681478     1.8397 -0.0450137   0.638988   0.578784  -0.480042   0.162058   -1.01284    4.40931  -0.105847
820.66	 -0.691588    1.88411 -0.0460802   0.638326   0.577802  -0.482127   0.161985    -1.0092     4.4723  -0.107462
820.67	 -0.701662    1.92915 -0.0471623   0.637722   0.576783  -0.484175   0.161885   -1.00556    4.53557  -0.108941
820.68	 -0.711699    1.97482 -0.0482588   0.637081   0.575765  -0.486257   0.161793   -1.00179    4.59929  -0.110362
820.69	-0.711699   1.97482 -0.143867  0.637081  0.575765 -0.486257  0.161793  -1.00179   4.59929 -0.208422
820.7	-0.721696   2.02113  -0.14596  0.636448  0.574747   -0.4883  0.161752 -0.997589   4.66308 -0.210062
820.71	 -0.73165   2.06809 -0.148069  0.635806   0.57371 -0.490374  0.161679 -0.993252   4.72746 -0.211749
820.72	 -0.751417    2.16393 -0.0528029   0.634499   0.571657  -0.494463   0.161631  -0.983162    4.85717  -0.116631
820.73	 -0.761221    2.21283 -0.0539763   0.633821   0.570614  -0.496537   0.161618  -0.977769    4.92246  -0.118065
820.74	  -0.77097    2.26238 -0.0551648   0.633201   0.569594  -0.498532   0.161509  -0.972021    4.98814  -0.119633
820.75	  -0.78066    2.31259 -0.0563692   0.632524   0.568584  -0.500559   0.161449  -0.965916    5.05396  -0.121231
820.76	 -0.790287    2.36346 -0.0575883   0.631838   0.567586  -0.502584   0.161361    -0.9595    5.12025  -0.122608
820.77	 -0.799849      2.415 -0.0588214   0.631158   0.566548  -0.504637   0.161261   -0.95282    5.18687  -0.123994
820.78	 -0.809342     2.4672 -0.0600709   0.630464   0.565513  -0.506669   0.161236  -0.945936    5.25398  -0.125909
820.79	 -0.818765    2.52008 -0.0613388   0.629776   0.564463  -0.508705   0.161192  -0.938657    5.32163  -0.127682
820.8	 -0.828114    2.57364 -0.0626236   0.629078   0.563416   -0.51072   0.161211  -0.931137    5.38939  -0.129281
820.81	 -0.837386    2.62787 -0.0639243   0.628395    0.56236  -0.512745   0.161134  -0.923197    5.45743  -0.130851
820.82	-0.837386   2.62787 -0.172281  0.628395   0.56236 -0.512745  0.161134 -0.923197   5.45743 -0.228911
820.83	-0.846577   2.68279 -0.174577  0.627719  0.561292 -0.514761  0.161061 -0.915084   5.52575 -0.230374
820.84	-0.855687   2.73839 -0.176889  0.627001  0.560305 -0.516751  0.160923 -0.906752   5.59444 -0.231938
820.85	 -0.873643    2.85166 -0.0692749   0.625601   0.558121  -0.520815   0.160862  -0.888723    5.73243  -0.135786
820.86	 -0.882484    2.90933 -0.0706396   0.624927    0.55704  -0.522811   0.160755  -0.879467    5.80187  -0.137144
820.87	 -0.891231     2.9677 -0.0720196     0.6242   0.556027  -0.524773   0.160688  -0.869849    5.87198  -0.138868
820.88	 -0.899879    3.02677 -0.0734178   0.623481    0.55496  -0.526783   0.160598  -0.859882    5.94259  -0.140764
820.89	 -0.908429    3.08655 -0.0748355   0.622779   0.553871  -0.528766   0.160557  -0.850073    6.01358  -0.142779
820.9	 -0.916879    3.14705 -0.0762746   0.622042   0.552802  -0.530758   0.160527  -0.839979    6.08533  -0.145037
820.91	 -0.925225    3.20826 -0.0777343   0.621338   0.551701  -0.532747   0.160458   -0.82919    6.15676  -0.146909
820.92	 -0.933462    3.27018 -0.0792103   0.620596   0.550584  -0.534776   0.160414  -0.818147    6.22841  -0.148282
820.93	 -0.941586    3.33283 -0.0807016   0.619841   0.549474  -0.536796   0.160396  -0.806687    6.30039   -0.14998
820.94	-0.941586   3.33283 -0.200825  0.619841  0.549474 -0.536796  0.160396 -0.806687   6.30039  -0.24804
820.95	-0.949593   3.39619 -0.203313  0.619107  0.548401  -0.53876  0.160316 -0.794605   6.37261 -0.249611
820.96	-0.957478   3.46028 -0.205818  0.618374  0.547291 -0.540737  0.160279 -0.782424   6.44538 -0.251248
820.97	 -0.972872    3.59065 -0.0868285   0.616869   0.545143  -0.544667   0.160096  -0.756879    6.59179  -0.156305
820.98	 -0.980376    3.65694 -0.0884001   0.616089   0.544036  -0.546673   0.160027  -0.743861    6.66564  -0.157997
820.99	 -0.987748    3.72396 -0.0899888   0.615392   0.542918  -0.548611    0.15987  -0.730645    6.73963  -0.159752
821	 -0.994987    3.79173 -0.0915948   0.614649   0.541811  -0.550572   0.159742  -0.717106    6.81395  -0.161449
821.01	  -1.00209    3.86024 -0.0932183   0.613938   0.540652  -0.552533   0.159632  -0.703089    6.88862  -0.163258
821.02	  -1.00905    3.92951 -0.0948596   0.613184   0.539553  -0.554474   0.159518  -0.688908    6.96379  -0.164995
821.03	  -1.01586    3.99952 -0.0965163    0.61247   0.538463  -0.556337   0.159457  -0.674377    7.03915  -0.166354
821.04	  -1.02253    4.07029 -0.0981872   0.611727   0.537409  -0.558214   0.159307  -0.659684    7.11468  -0.167822
821.05	  -1.02906    4.14182 -0.0998732   0.610965   0.536335  -0.560122   0.159155  -0.644756    7.19068  -0.169365
821.06	 -1.03543    4.2141 -0.101575  0.610182  0.535243 -0.562061  0.158996  -0.62935     7.267 -0.170971
821.07	 -1.03543    4.2141 -0.234446  0.610182  0.535243 -0.562061  0.158996  -0.62935     7.267 -0.269031
821.08	 -1.04164   4.28716 -0.237146  0.609418   0.53414 -0.563978  0.158848 -0.613785   7.34391 -0.270876
821.09	  -1.0477   4.36099 -0.239867  0.608686   0.53303 -0.565861  0.158685 -0.598162   7.42148 -0.273356
821.1	 -1.05934   4.51097 -0.108583  0.607134  0.530821  -0.56966  0.158444 -0.565784   7.57734 -0.179374
821.11	 -1.06492   4.58714 -0.110387   0.60635  0.529749 -0.571521  0.158331 -0.548788   7.65571 -0.181309
821.12	 -1.07032   4.66409 -0.112208  0.605531  0.528663 -0.573417  0.158245 -0.531558   7.73421 -0.183058
821.13	 -1.07555   4.74183 -0.114047  0.604731  0.527514 -0.575341  0.158153 -0.514187    7.8131 -0.184608
821.14	  -1.0806   4.82035 -0.115901  0.603904  0.526449 -0.577208  0.158055 -0.496607   7.89237 -0.186215
821.15	 -1.08548   4.89967 -0.117771   0.60318  0.525258 -0.579088   0.15791 -0.478655   7.97176 -0.187893
821.16	 -1.09017   4.97979  -0.11966  0.602396  0.524145 -0.580948  0.157768  -0.46041   8.05159 -0.189729
821.17	 -1.09468   5.06071 -0.121566   0.60161   0.52302 -0.582802  0.157661 -0.441906   8.13191 -0.191519
821.18	 -1.09901   5.14243 -0.123491  0.600806  0.521891 -0.584686  0.157497 -0.422978   8.21238 -0.193466
821.19	 -1.09901   5.14243 -0.268129  0.600806  0.521891 -0.584686  0.157497 -0.422978   8.21238 -0.291526
821.2	 -1.10314   5.22496 -0.271054  0.600012  0.520782 -0.586519  0.157377  -0.40377   8.29311 -0.293351
821.21	 -1.10708   5.30829 -0.273996  0.599202  0.519635 -0.588417  0.157167 -0.384481   8.37436 -0.295145
821.22	 -1.11438   5.47741 -0.131372  0.597574  0.517349 -0.592166   0.15683 -0.344488   8.53787 -0.200419
821.23	 -1.11772    5.5632 -0.133384  0.596761  0.516195 -0.594046  0.156617 -0.323883   8.61977 -0.202036
821.24	 -1.12085   5.64981 -0.135413  0.595939  0.515042 -0.595921  0.156419 -0.303096   8.70211  -0.20371
821.25	 -1.12378   5.73725 -0.137456  0.595119  0.513918 -0.597766  0.156197 -0.282359   8.78481 -0.204898
821.26	  -1.1265   5.82551 -0.139515  0.594295  0.512764 -0.599614  0.156045 -0.261234   8.86812 -0.206992
821.27	   -1.129   5.91461 -0.141596  0.593489  0.511622 -0.601451  0.155791 -0.239658    8.9516 -0.209115
821.28	 -1.13129   6.00455 -0.143697  0.592678  0.510512 -0.603233  0.155624 -0.218012   9.03556 -0.211172
